run,seed,algo,generation,eval_count,best_fitness,best_word,pop_best_fitness,pop_best_word,diversity
4,1337,GA_uniform,56,10840,3.219738648239247,rées,3.219738648239247,rées,0.575
4,1337,GA_uniform,57,11030,3.219738648239247,rées,3.219738648239247,rées,0.515
4,1337,GA_uniform,58,11220,3.219738648239247,rées,3.219738648239247,rées,0.56
4,1337,GA_uniform,59,11410,3.219738648239247,rées,3.219738648239247,rées,0.54
4,1337,GA_uniform,60,11600,3.219738648239247,rées,3.219738648239247,rées,0.54
4,1337,GA_uniform,61,11790,3.219738648239247,rées,3.219738648239247,rées,0.53
4,1337,GA_uniform,62,11980,3.219738648239247,rées,3.219738648239247,rées,0.505
4,1337,GA_uniform,63,12170,3.219738648239247,rées,3.219738648239247,rées,0.495
4,1337,GA_uniform,64,12360,3.219738648239247,rées,3.219738648239247,rées,0.54
4,1337,GA_uniform,65,12550,3.219738648239247,rées,3.219738648239247,rées,0.555
4,1337,GA_uniform,66,12740,3.219738648239247,rées,3.219738648239247,rées,0.54
4,1337,GA_uniform,67,12930,3.219738648239247,rées,3.219738648239247,rées,0.62
4,1337,GA_uniform,68,13120,3.219738648239247,rées,3.219738648239247,rées,0.61
4,1337,GA_uniform,69,13310,3.219738648239247,rées,3.219738648239247,rées,0.53
4,1337,GA_uniform,70,13500,3.219738648239247,rées,3.219738648239247,rées,0.565
4,1337,GA_uniform,71,13690,3.219738648239247,rées,3.219738648239247,rées,0.565
4,1337,GA_uniform,72,13880,3.219738648239247,rées,3.219738648239247,rées,0.57
4,1337,GA_uniform,73,14070,3.219738648239247,rées,3.219738648239247,rées,0.55
4,1337,GA_uniform,74,14260,3.219738648239247,rées,3.219738648239247,rées,0.6
4,1337,GA_uniform,75,14450,3.219738648239247,rées,3.219738648239247,rées,0.54
4,1337,GA_uniform,76,14640,3.219738648239247,rées,3.219738648239247,rées,0.54
4,1337,GA_uniform,77,14830,3.219738648239247,rées,3.219738648239247,rées,0.51
4,1337,GA_uniform,78,15020,3.219738648239247,rées,3.219738648239247,rées,0.505
4,1337,GA_uniform,79,15210,3.219738648239247,rées,3.219738648239247,rées,0.575
4,1337,GA_uniform,80,15400,3.219738648239247,rées,3.219738648239247,rées,0.53
4,1337,GA_uniform,81,15590,3.219738648239247,rées,3.219738648239247,rées,0.565
4,1337,GA_uniform,82,15780,3.219738648239247,rées,3.219738648239247,rées,0.525
4,1337,GA_uniform,83,15970,3.219738648239247,rées,3.219738648239247,rées,0.58
4,1337,GA_uniform,84,16160,3.219738648239247,rées,3.219738648239247,rées,0.585
4,1337,GA_uniform,85,16350,3.219738648239247,rées,3.219738648239247,rées,0.58
4,1337,GA_uniform,86,16540,3.219738648239247,rées,3.219738648239247,rées,0.57
4,1337,GA_uniform,87,16730,3.219738648239247,rées,3.219738648239247,rées,0.595
4,1337,GA_uniform,88,16920,3.219738648239247,rées,3.219738648239247,rées,0.53
4,1337,GA_uniform,89,17110,3.219738648239247,rées,3.219738648239247,rées,0.555
4,1337,GA_uniform,90,17300,3.219738648239247,rées,3.219738648239247,rées,0.535
4,1337,GA_uniform,91,17490,3.219738648239247,rées,3.219738648239247,rées,0.575
4,1337,GA_uniform,92,17680,3.219738648239247,rées,3.219738648239247,rées,0.595
4,1337,GA_uniform,93,17870,3.219738648239247,rées,3.219738648239247,rées,0.565
4,1337,GA_uniform,94,18060,3.219738648239247,rées,3.219738648239247,rées,0.595
4,1337,GA_uniform,95,18250,3.219738648239247,rées,3.219738648239247,rées,0.56
4,1337,GA_uniform,96,18440,3.219738648239247,rées,3.219738648239247,rées,0.55
4,1337,GA_uniform,97,18630,3.219738648239247,rées,3.219738648239247,rées,0.645
4,1337,GA_uniform,98,18820,3.219738648239247,rées,3.219738648239247,rées,0.56
4,1337,GA_uniform,99,19010,3.219738648239247,rées,3.219738648239247,rées,0.515
4,1337,GA_uniform,100,19200,3.219738648239247,rées,3.219738648239247,rées,0.58
4,1337,GA_uniform,101,19390,3.219738648239247,rées,3.219738648239247,rées,0.59
4,1337,GA_uniform,102,19580,3.219738648239247,rées,3.219738648239247,rées,0.56
4,1337,GA_uniform,103,19770,3.219738648239247,rées,3.219738648239247,rées,0.535
4,1337,GA_uniform,104,19960,3.219738648239247,rées,3.219738648239247,rées,0.515
4,1337,GA_uniform,105,20150,3.219738648239247,rées,3.219738648239247,rées,0.62
5,2024,GA_uniform,1,390,231.54742585530386,hyke,231.54742585530386,hyke,0.955
5,2024,GA_uniform,2,580,7.469409055272657,hyle,7.469409055272657,hyle,0.905
5,2024,GA_uniform,3,770,7.469409055272657,hyle,7.469409055272657,hyle,0.905
5,2024,GA_uniform,4,960,6.498516510928379,hype,6.498516510928379,hype,0.805
5,2024,GA_uniform,5,1150,6.498516510928379,hype,6.498516510928379,hype,0.695
5,2024,GA_uniform,6,1340,6.498516510928379,hype,6.498516510928379,hype,0.655
5,2024,GA_uniform,7,1530,6.146152812047289,fole,6.146152812047289,fole,0.61
5,2024,GA_uniform,8,1720,6.146152812047289,fole,6.146152812047289,fole,0.62
5,2024,GA_uniform,9,1910,6.146152812047289,fole,6.146152812047289,fole,0.63
5,2024,GA_uniform,10,2100,6.146152812047289,fole,6.146152812047289,fole,0.655
5,2024,GA_uniform,11,2290,4.359085111919395,cole,4.359085111919395,cole,0.69
5,2024,GA_uniform,12,2480,4.2247398619502645,nons,4.2247398619502645,nons,0.715
5,2024,GA_uniform,13,2670,3.8086772360813144,fons,3.8086772360813144,fons,0.74
5,2024,GA_uniform,14,2860,3.8086772360813144,fons,3.8086772360813144,fons,0.725
5,2024,GA_uniform,15,3050,3.8086772360813144,fons,3.8086772360813144,fons,0.75
5,2024,GA_uniform,16,3240,3.8086772360813144,fons,3.8086772360813144,fons,0.75
5,2024,GA_uniform,17,3430,3.6670100275913753,rons,3.6670100275913753,rons,0.705
5,2024,GA_uniform,18,3620,3.6670100275913753,rons,3.6670100275913753,rons,0.675
5,2024,GA_uniform,19,3810,3.6670100275913753,rons,3.6670100275913753,rons,0.645
5,2024,GA_uniform,20,4000,3.6670100275913753,rons,3.6670100275913753,rons,0.65
5,2024,GA_uniform,21,4190,3.6670100275913753,rons,3.6670100275913753,rons,0.56
